Age	Live_vol_perc	Repeat	PI	PI proportion
190	160.1463212	12	0.00	0
191	160.211791	12	0.00	0
191	160.211791	12	0.00	0
191	160.211791	12	0.00	0
191	160.211791	12	0.07	11.63397985
191	160.211791	12	0.07	11.63397985
191	160.211791	12	0.07	11.63397985
191	160.211791	12	0.07	11.63397985
191	160.211791	12	0.07	11.63397985
191	160.211791	12	0.07	11.63397985
191	160.211791	12	0.07	11.63397985
191	160.211791	12	0.00	0
191	160.211791	12	0.00	0
192	160.2755469	12	0.00	0
192	160.2755469	12	0.00	0
192	160.2755469	12	0.00	0
192	160.2755469	12	0.07	11.63860957
192	160.2755469	12	0.07	11.63860957
192	160.2755469	12	0.07	11.63860957
192	160.2755469	12	0.07	11.63860957
192	160.2755469	12	0.07	11.63860957
192	160.2755469	12	0.07	11.63860957
192	160.2755469	12	0.07	11.63860957
192	160.2755469	12	0.00	0
192	160.2755469	12	0.00	0
193	160.3372462	12	0.00	0
193	160.3372462	12	0.00	0
193	160.3372462	12	0.00	0
193	160.3372462	12	0.07	11.64308994
193	160.3372462	12	0.07	11.64308994
193	160.3372462	12	0.07	11.64308994
193	160.3372462	12	0.07	11.64308994
193	160.3372462	12	0.07	11.64308994
193	160.3372462	12	0.07	11.64308994
193	160.3372462	12	0.07	11.64308994
193	160.3372462	12	0.00	0
193	160.3372462	12	0.00	0
194	160.3968888	12	0.00	0
194	160.3968888	12	0.00	0
194	160.3968888	12	0.00	0
194	160.3968888	12	0.07	11.64742096
194	160.3968888	12	0.07	11.64742096
194	160.3968888	12	0.07	11.64742096
194	160.3968888	12	0.07	11.64742096
194	160.3968888	12	0.07	11.64742096
194	160.3968888	12	0.07	11.64742096
194	160.3968888	12	0.07	11.64742096
194	160.3968888	12	0.00	0
194	160.3968888	12	0.00	0
195	160.4551604	12	0.00	0
195	160.4551604	12	0.00	0
195	160.4551604	12	0.00	0
195	160.4551604	12	0.07	11.65165243
195	160.4551604	12	0.07	11.65165243
195	160.4551604	12	0.07	11.65165243
195	160.4551604	12	0.07	11.65165243
195	160.4551604	12	0.07	11.65165243
195	160.4551604	12	0.07	11.65165243
195	160.4551604	12	0.07	11.65165243
195	160.4551604	12	0.00	0
195	160.4551604	12	0.00	0
196	160.5113753	12	0.00	0
196	160.5113753	12	0.00	0
196	160.5113753	12	0.00	0
196	160.5113753	12	0.07	11.65573454
196	160.5113753	12	0.07	11.65573454
196	160.5113753	12	0.07	11.65573454
196	160.5113753	12	0.07	11.65573454
196	160.5113753	12	0.07	11.65573454
196	160.5113753	12	0.07	11.65573454
196	160.5113753	12	0.07	11.65573454
196	160.5113753	12	0.00	0
196	160.5113753	12	0.00	0
197	160.5658763	12	0.00	0
197	160.5658763	12	0.00	0
197	160.5658763	12	0.00	0
197	160.5658763	12	0.07	11.6596922
197	160.5658763	12	0.07	11.6596922
197	160.5658763	12	0.07	11.6596922
197	160.5658763	12	0.07	11.6596922
197	160.5658763	12	0.07	11.6596922
197	160.5658763	12	0.07	11.6596922
197	160.5658763	12	0.07	11.6596922
197	160.5658763	12	0.00	0
197	160.5658763	12	0.00	0
198	160.6190063	12	0.00	0
198	160.6190063	12	0.00	0
198	160.6190063	12	0.00	0
198	160.6190063	12	0.07	11.6635503
198	160.6190063	12	0.07	11.6635503
198	160.6190063	12	0.07	11.6635503
198	160.6190063	12	0.07	11.6635503
198	160.6190063	12	0.07	11.6635503
198	160.6190063	12	0.07	11.6635503
198	160.6190063	12	0.07	11.6635503
198	160.6190063	12	0.00	0
198	160.6190063	12	0.00	0
199	160.6704223	12	0.00	0
199	160.6704223	12	0.00	0
199	160.6704223	12	0.00	0
199	160.6704223	12	0.07	11.66728394
199	160.6704223	12	0.07	11.66728394
199	160.6704223	12	0.07	11.66728394
199	160.6704223	12	0.07	11.66728394
199	160.6704223	12	0.07	11.66728394
199	160.6704223	12	0.07	11.66728394
199	160.6704223	12	0.07	11.66728394
199	160.6704223	12	0.00	0
199	160.6704223	12	0.00	0
