"Land_use"	"Year"	"Modelling"	"TotalSOC_stock_tha"	"Min_TotalSOC_stock_tha"	"Max_TotalSOC_stock_tha"	"DPM_stock_tha"	"Min_DPM_stock_tha"	"Max_DPM_stock_tha"	"RPM_stock_tha"	"Min_RPM_stock_tha"	"Max_RPM_stock_tha"	"BIO_stock_tha"	"Min_BIO_stock_tha"	"Max_BIO_stock_tha"	"HUM_stock_tha"	"Min_HUM_stock_tha"	"Max_HUM_stock_tha"	"IOM_stock_tha"	"Min_IOM_stock_tha"	"Max_IOM_stock_tha"
"Grassland"	38	"FH_acc"	116.16989475	105.139041	122.6026187	0.167557689527778	0.130583086	0.205055601	5.1945117795	4.353341529	6.181139199	0.624628761361111	0.448343598	0.752247757	93.0149383588889	81.32358648	104.1470998	18.59737393	16.77	21.35613082
"Forest "	39	"FH_acc"	165.751757368333	95.77	235.3356852	0.12972734395	0.071801539	0.184342235	27.9455876503333	20.92708235	41.66045833	1.97148165546667	1.497823882	2.894389347	114.677429409333	54.91000311	165.2212861	22.349973694	16.68	31.98
"Grassland"	39	"FH_acc"	115.8717339	104.9281318	122.4093997	0.182929266305556	0.142846342	0.217654556	5.72917635144444	4.900863462	6.709253683	0.631611990805556	0.460207642	0.752658051	92.16022863	80.57422838	103.3533614	18.59737393	16.77	21.35613082
"Forest "	40	"FH_acc"	165.470405495	95.75	234.7055752	0.139608669933333	0.081954632	0.194692842	27.8360238741667	21.06864051	41.2742345	1.9492712297	1.498374953	2.850236307	114.5514889515	54.80468299	165.1887499	22.349973694	16.68	31.98
"Grassland"	40	"FH_acc"	115.630638208333	104.7536202	122.2675346	0.197531218583333	0.155172689	0.236693463	6.30693236511111	5.487641775	7.269796208	0.640498998583333	0.473862926	0.762925039	91.3182584783333	79.84497278	102.570254	18.59737393	16.77	21.35613082
"Forest "	41	"FH_acc"	165.262104065	95.79	234.1838433	0.150958426883333	0.092107968	0.21507234	27.7905008146667	21.24983343	40.9605089	1.92946025235	1.491998165	2.815094079	114.428518632333	54.69862794	165.1577554	22.349973694	16.68	31.98
"Grassland"	41	"FH_acc"	115.461090938889	104.6003515	122.1890749	0.215016894555556	0.167561738	0.257614624	6.93853386158333	6.111893573	7.902935778	0.651580811444444	0.489236756	0.763673519	90.4880761275	79.12583014	101.7979027	18.59737393	16.77	21.35613082
"Forest "	42	"FH_acc"	165.135476146667	95.91	233.7525595	0.164598697433333	0.092298902	0.235485806	27.8193264995	21.51074689	40.7459835	1.91191373798333	1.492708616	2.780308872	114.309601902333	54.60184871	165.1239797	22.349973694	16.68	31.98
"Grassland"	42	"FH_acc"	115.372291208333	104.5336025	122.2248586	0.2342692105	0.182871902	0.279221192	7.63418326183333	6.797424218	8.608893894	0.665290842833333	0.506584197	0.774290154	89.6714108152778	78.40681212	101.0368198	18.59737393	16.77	21.35613082
"Forest "	43	"FH_acc"	165.086967393333	96.11	233.4211631	0.178842431616667	0.102494249	0.25580904	27.9186346938333	21.83146911	40.62084497	1.89781191303333	1.494822549	2.745865675	114.193969870667	54.50435735	165.0955841	22.349973694	16.68	31.98
"Grassland"	43	"FH_acc"	115.361573633333	104.5486264	122.338572	0.254994312805556	0.199343593	0.309706979	8.39025839961111	7.541225546	9.377885303	0.680835631833333	0.526034917	0.784988053	88.8684762119444	77.70793138	100.2874105	18.59737393	16.77	21.35613082
"Forest "	44	"FH_acc"	165.112136301667	96.39	233.1799316	0.192471927933333	0.112705992	0.276284475	28.084908807	22.22208504	40.5814838	1.8878240091	1.497421924	2.720915255	114.083007728333	54.41616684	165.0665187	22.349973694	16.68	31.98
"Grassland"	44	"FH_acc"	115.425491336111	104.641916	122.5205176	0.275203871638889	0.216344633	0.330885037	9.20471025322222	8.340567805	10.21011821	0.699875700833333	0.54760871	0.805774084	88.0794218061111	77.01920122	99.54994374	18.59737393	16.77	21.35613082
"Forest "	45	"FH_acc"	165.210142455	96.74	233.0291323	0.20730589265	0.122934262	0.296796195	28.315314429	22.67267652	40.63564001	1.87794910611667	1.508960877	2.695896014	113.977762919833	54.32729098	165.0426172	22.349973694	16.68	31.98
"Grassland"	45	"FH_acc"	115.562006138889	104.8104995	122.7683873	0.295875723944444	0.233615804	0.352152543	10.0742632676389	9.192966452	11.09579447	0.720165733166667	0.571288445	0.826655223	87.303530665	76.35063549	98.82462986	18.59737393	16.77	21.35613082
"Forest "	46	"FH_acc"	165.384462751667	97.16	232.9782669	0.2225036997	0.133179096	0.31734501	28.6140004178333	23.16332236	40.81830986	1.87252470756667	1.52099177	2.671222762	113.875955193333	54.24523188	165.0163946	22.349973694	16.68	31.98
"Grassland"	46	"FH_acc"	115.77610985	105.0517323	123.0979683	0.318626630972222	0.251050297	0.383513455	11.0041845197222	10.09615327	12.05512689	0.743384531444444	0.597040861	0.847638579	86.5420603813889	75.69224865	98.11164277	18.59737393	16.77	21.35613082
"Forest "	47	"FH_acc"	165.640217558333	97.66	233.0392532	0.238724147116667	0.143442091	0.337934513	28.9844284343333	23.73410838	41.08257045	1.86923530603333	1.533001459	2.655678069	113.7796546125	54.16754353	164.9910653	22.349973694	16.68	31.98
"Grassland"	47	"FH_acc"	116.073836733333	105.3803708	123.5052749	0.342874435555556	0.270279399	0.41497468	12.0000351666667	11.06295687	13.07835557	0.769066328861111	0.625013961	0.868731724	85.7944212238889	75.03405613	97.41136757	18.59737393	16.77	21.35613082
"Forest "	48	"FH_acc"	165.974192431667	98.24	233.2100319	0.255023888366667	0.153724109	0.358744886	29.4239182591667	24.37512054	41.43717175	1.86892107256667	1.544993267	2.640893094	113.688752764667	54.09670513	164.9736447	22.349973694	16.68	31.98
"Grassland"	48	"FH_acc"	116.452131575	105.7925875	123.9874393	0.366722765694444	0.290253581	0.436539118	13.0583702572222	12.09057857	14.16571329	0.797785350611111	0.655276265	0.899942543	85.0629979988889	74.40607417	96.72411516	18.59737393	16.77	21.35613082
"Forest "	49	"FH_acc"	166.383017541667	98.9	233.4943589	0.27170623075	0.164025405	0.379430145	29.9288050508333	25.0664416	41.87228822	1.87141545865	1.556970535	2.626456154	113.603966598333	54.03289152	164.9569126	22.349973694	16.68	31.98
"Grassland"	49	"FH_acc"	116.908620208333	106.2853546	124.5420334	0.391923515444444	0.310594787	0.468207984	14.1756238708333	13.17646161	15.31742575	0.828975863222222	0.687828492	0.931279054	84.3448546013889	73.77831961	96.05010749	18.59737393	16.77	21.35613082
"Forest "	50	"FH_acc"	166.863062186667	99.64	233.860602	0.288262567266667	0.174346056	0.409956068	30.4959386008333	25.8081513	42.38808834	1.87654965038333	1.578936583	2.620794426	113.5253432675	53.97318872	164.9438774	22.349973694	16.68	31.98
"Grassland"	50	"FH_acc"	117.439476666667	106.8560209	125.1669011	0.416452448888889	0.331147974	0.499981789	15.3514241963889	14.31826298	16.52371175	0.862061136444444	0.722647791	0.962749334	83.6425863697222	73.17080986	95.38952445	18.59737393	16.77	21.35613082
"Forest "	51	"FH_acc"	167.41678804	100.44	234.3290267	0.305272205466667	0.184686084	0.430715263	31.1266668895	26.61032641	42.98473932	1.88499040403333	1.600894686	2.616285196	113.452598684167	53.92054899	164.9302128	22.349973694	16.68	31.98
"Grassland"	51	"FH_acc"	118.048747761111	107.5021819	125.8690063	0.442918026138889	0.351849252	0.531862547	16.5855550916667	15.51382897	17.804792	0.897869777083333	0.759700812	0.994361508	82.9557421352778	72.58356283	94.74251777	18.59737393	16.77	21.35613082
"Forest "	52	"FH_acc"	168.044827073333	101.32	234.8899061	0.323231098766667	0.195046288	0.451745179	31.8226672013333	27.47304587	43.66241158	1.89591108256667	1.632848091	2.619800484	113.387289946167	53.87513532	164.9259268	22.349973694	16.68	31.98
"Grassland"	52	"FH_acc"	118.736740127778	108.2302039	126.6454886	0.469082443166667	0.373509935	0.563853726	17.87993734	16.76862662	19.14089734	0.936435425611111	0.799043753	1.036123915	82.2841920183333	71.9965972	94.1093366	18.59737393	16.77	21.35613082
"Forest "	53	"FH_acc"	168.745491366667	102.28	235.533503	0.341417540233333	0.205427099	0.482368379	32.578635164	28.38638732	44.43126969	1.90797938195	1.654800059	2.616812718	113.328800959	53.83360885	164.926429	22.349973694	16.68	31.98
"Grassland"	53	"FH_acc"	119.501198863889	109.0372222	127.4941009	0.495246561916667	0.395603472	0.585956783	19.2334181722222	18.08037405	20.54225161	0.976922753472222	0.84069272	1.07804502	81.6285946022222	71.43993223	93.49018586	18.59737393	16.77	21.35613082
"Forest "	54	"FH_acc"	169.51419552	103.31	236.2600707	0.359149840366667	0.215828647	0.503263134	33.3941130948333	29.13979969	45.26147259	1.925026167	1.686753831	2.631482781	113.276844417833	53.80509351	164.9308768	22.349973694	16.68	31.98
"Grassland"	54	"FH_acc"	120.340383266667	109.9208274	128.4128647	0.522147043527778	0.417940095	0.618172328	20.6424595797222	19.4469683	21.98907181	1.02042659355556	0.884629969	1.120133327	80.9881941772222	70.88358774	92.88521977	18.59737393	16.77	21.35613082
"Forest "	55	"FH_acc"	170.35073657	104.4	237.0798537	0.3779236926	0.226250967	0.534203488	34.2666560341667	29.7114913	46.17317372	1.94404772733333	1.718712601	2.636156658	113.232964238833	53.78042228	164.9394299	22.349973694	16.68	31.98
"Grassland"	55	"FH_acc"	121.252135861111	110.8788483	129.3999808	0.549743826416667	0.440441976	0.650500618	22.1055699311111	20.86646547	23.50156834	1.0660920915	0.930826245	1.162397324	80.3641640502778	70.34758401	92.29456598	18.59737393	16.77	21.35613082
"Forest "	56	"FH_acc"	171.252277165	105.56	237.973091	0.395593485433333	0.236694072	0.555189563	35.1929632123333	30.33214948	47.15652254	1.96554064128333	1.750679512	2.650840954	113.196370622167	53.75937711	164.9480037	22.349973694	16.68	31.98
"Grassland"	56	"FH_acc"	122.234942722222	111.9092832	130.4562214	0.576745744888889	0.463077045	0.68294225	23.6220391366667	22.3370633	25.06994749	1.11390147094444	0.979247442	1.214845478	79.7557286563889	69.83194176	91.71833311	18.59737393	16.77	21.35613082
"Forest "	57	"FH_acc"	172.218621696667	106.79	238.9500182	0.414157945516667	0.247158182	0.586221853	36.1734073606667	31.00127072	48.20166579	1.98933641511667	1.781662306	2.675542197	113.1669417415	53.74753329	164.9654972	22.349973694	16.68	31.98
"Grassland"	57	"FH_acc"	123.290008602778	113.0126069	131.5797496	0.60453426675	0.486060525	0.715498193	25.1900740086111	23.85911858	26.69441392	1.16468071572222	1.029883317	1.267486265	79.1626741338889	69.3166822	91.15664701	18.59737393	16.77	21.35613082
"Forest "	58	"FH_acc"	173.24777833	108.09	240.0108626	0.4327686778	0.257643414	0.607300531	37.2059040756667	31.71707384	49.32874517	2.01526485918333	1.795456105	2.690266823	113.1458865615	53.74171893	164.9928418	22.349973694	16.68	31.98
"Grassland"	58	"FH_acc"	124.413920511111	114.1868506	132.7689582	0.633316385777778	0.509246316	0.748168851	26.8094628605556	25.43094726	28.36516602	1.21730194708333	1.082712819	1.320328139	78.5869916933333	68.831827	90.60961355	18.59737393	16.77	21.35613082
"Forest "	59	"FH_acc"	174.33730041	109.44	241.1458437	0.451088236566667	0.268149803	0.638425652	38.2877131471667	32.47785176	50.50789754	2.04398805083333	1.811398209	2.715021156	113.132745361833	53.74352644	165.0193162	22.349973694	16.68	31.98
"Grassland"	59	"FH_acc"	125.605870597222	115.4302358	134.0223686	0.660842962694444	0.532581631	0.780954395	28.4784000480556	27.05097941	30.08239614	1.27257829572222	1.13770613	1.373379503	78.0270501916667	68.35739821	90.07731773	18.59737393	16.77	21.35613082
"Forest "	60	"FH_acc"	175.486604541667	110.86	242.365174	0.470115442816667	0.27867736	0.659597235	39.417438046	33.28196826	51.75925503	2.07500098016667	1.82944134	2.749811404	113.1282238525	53.75080051	165.055481	22.349973694	16.68	31.98
"Grassland"	60	"FH_acc"	126.863181366667	116.7411093	135.3386011	0.688769508083333	0.556044819	0.813854896	30.1940339711111	28.71774746	31.85629078	1.32965532241667	1.194830914	1.436648689	77.4834327147222	67.89341827	89.55983112	18.59737393	16.77	21.35613082
"Forest "	61	"FH_acc"	176.689301825	112.33	243.6490548	0.488149808783333	0.289226088	0.690815135	40.5913273458333	34.12785479	53.07294342	2.10896374363333	1.849537343	2.77464364	113.131525023	53.76998743	165.0960682	22.349973694	16.68	31.98
"Grassland"	61	"FH_acc"	128.183952544444	118.1179197	136.712707	0.716919792444444	0.579626955	0.846869649	31.9544797936111	30.42987598	33.66702724	1.38905883819444	1.254054197	1.490143935	76.9553162252778	67.44990995	89.05721451	18.59737393	16.77	21.35613082
"Forest "	62	"FH_acc"	177.946440371667	113.86	244.997674	0.506692582033333	0.309795663	0.712078624	41.8064794458333	35.0120564	54.43908049	2.14436667211667	1.871617168	2.809523761	113.143513749667	53.79457033	165.1460175	22.349973694	16.68	31.98
"Grassland"	62	"FH_acc"	129.564883577778	119.5556916	138.143892	0.745014821972222	0.602981673	0.879997284	33.7577070455556	32.18302377	35.52477054	1.45074312119444	1.315304748	1.553873296	76.4440710730556	67.01689625	88.56947097	18.59737393	16.77	21.35613082
"Forest "	63	"FH_acc"	179.25407422	115.45	246.4112137	0.524599491	0.320385911	0.733387446	43.0625372761667	35.93320921	55.85777996	2.18186880235	1.895616864	2.844457505	113.163056111833	53.82693969	165.2050944	22.349973694	16.68	31.98
"Grassland"	63	"FH_acc"	131.004477611111	121.0533674	139.6312279	0.772877847527778	0.626318407	0.913237225	35.6005803411111	33.97615594	37.42968064	1.51439974997222	1.378527719	1.617844669	75.9494098738889	66.60440039	88.09660654	18.59737393	16.77	21.35613082
"Forest "	64	"FH_acc"	180.610581166667	117.08	247.8998507	0.543043311516667	0.330996779	0.764741518	44.3569851378333	36.89000497	57.32915169	2.22146373111667	1.921482682	2.889450473	113.192185306167	53.87084909	165.2638797	22.349973694	16.68	31.98
"Grassland"	64	"FH_acc"	132.503596927778	122.6098299	141.1777301	0.801430814944444	0.649712321	0.946590263	37.4849152277778	35.80828708	39.37191406	1.58025674897222	1.443682864	1.692065689	75.4698713288889	66.20244543	87.63863479	18.59737393	16.77	21.35613082
"Forest "	65	"FH_acc"	182.01684974	118.76	249.4437558	0.561692461266667	0.341628251	0.786140814	45.6883150011667	37.88118875	58.86330175	2.262812081	1.949164054	2.924508131	113.229100791333	53.92085217	165.3421978	22.349973694	16.68	31.98
"Grassland"	65	"FH_acc"	134.046519055556	124.2270226	142.7402485	0.824099798555556	0.674643963	0.960042067	39.3986165613889	37.68101942	41.3216039	1.64861281008333	1.510613497	1.756545803	75.0073497066667	65.82106126	87.1952367	18.59737393	16.77	21.35613082
"Forest "	66	"FH_acc"	183.466345668333	120.49	251.0530858	0.57897306305	0.352280324	0.81758499	47.053419284	38.90555654	60.43032843	2.30723831225	1.978611874	2.969635788	113.274831029333	53.98244973	165.4200624	22.349973694	16.68	31.98
"Grassland"	66	"FH_acc"	135.606138475	125.8588881	144.313163	0.834538941972222	0.685753356	0.963519544	41.3193002669444	39.56611497	43.27873949	1.71946405836111	1.580577392	1.831297628	74.5659998125	65.46028857	86.76997246	18.59737393	16.77	21.35613082
"Forest "	67	"FH_acc"	184.955563755	122.27	252.7079771	0.596554934966667	0.362952275	0.83907242	48.4468797883333	39.95761727	62.04031855	2.35256040066667	2.009732368	3.014838503	113.329895352333	54.05207278	165.5074873	22.349973694	16.68	31.98
"Grassland"	67	"FH_acc"	137.182850625	127.5081884	145.9050366	0.84012450075	0.68898855	0.966997494	43.2406509872222	41.45163062	45.23329732	1.79260478108333	1.652871887	1.90632972	74.1417735719444	65.11016444	86.36250486	18.59737393	16.77	21.35613082
"Forest "	68	"FH_acc"	186.483591026667	124.08	254.4185631	0.614487956583333	0.373643713	0.860602535	49.8684010476667	41.03643581	63.69335593	2.39926781015	2.042444124	3.070121136	113.393483792833	54.12978146	165.5944866	22.349973694	16.68	31.98
"Grassland"	68	"FH_acc"	138.777922438889	129.1750794	147.5108976	0.844110511138889	0.690961156	0.960465879	45.1624882425	43.3390373	47.18524064	1.86724128283333	1.726846405	1.981649012	73.7361780444444	64.78072568	85.97205833	18.59737393	16.77	21.35613082
"Forest "	69	"FH_acc"	188.049629538333	125.93	256.1849734	0.63145240485	0.384354523	0.882175149	51.3175261293333	42.14111395	65.38952151	2.44901961358333	2.076689004	3.115488388	113.464622049333	54.21613764	165.6910745	22.349973694	16.68	31.98
"Grassland"	69	"FH_acc"	140.390368563889	130.8588531	149.1329571	0.848142997861111	0.691350674	0.963923322	47.0812545969444	45.2236635	49.14452509	1.94351145241667	1.8024117	2.067261196	73.3491860308333	64.47200864	85.59895728	18.59737393	16.77	21.35613082
"Forest "	70	"FH_acc"	189.653376291667	127.82	257.9973339	0.649285514166667	0.395084671	0.913790204	52.7926364158333	43.27078885	67.12889348	2.4989758463	2.112416242	3.170944822	113.5451693915	54.31186971	165.7972655	22.349973694	16.68	31.98
"Grassland"	70	"FH_acc"	142.022300741667	132.5616079	150.7727327	0.853426537277778	0.692153519	0.967376029	48.9995889905556	47.10568086	51.09111057	2.02099025919444	1.879286359	2.143170856	72.9800630433333	64.1740486	85.2429278	18.59737393	16.77	21.35613082
"Forest "	71	"FH_acc"	191.289320561667	129.74	259.8557557	0.666395439483333	0.405834146	0.93544726	54.2899011196667	44.42463164	68.89154217	2.55062659695	2.149578362	3.226494834	113.635146953833	54.41622161	165.913074	22.349973694	16.68	31.98
"Grassland"	71	"FH_acc"	143.667782905556	134.2841238	152.4207361	0.859483160416667	0.694225521	0.970829752	50.9123329802778	48.98589202	53.03495088	2.09983781505556	1.95728654	2.219381868	72.6289241305556	63.89688019	84.90374278	18.59737393	16.77	21.35613082
"Forest "	72	"FH_acc"	192.952519125	131.69	261.7503273	0.682786268866667	0.416602044	0.957144284	55.8040136798333	45.59642607	70.67752534	2.60395401726667	2.188072882	3.282142541	113.733398145333	54.53356363	166.0385146	22.349973694	16.68	31.98
"Grassland"	72	"FH_acc"	145.325115325	136.0170004	154.078615	0.866050022194444	0.696795086	0.984288312	52.8167387252778	50.85652059	54.97598418	2.17936058594444	2.036183943	2.305897344	72.2958438566667	63.64053725	84.58110782	18.59737393	16.77	21.35613082
"Forest "	73	"FH_acc"	194.643717711667	133.67	263.6911364	0.698687062883333	0.427387876	0.978880561	57.3365669596667	46.78562375	72.49689878	2.65911307871667	2.227813325	3.347891844	113.839771861667	54.65433231	166.1636021	22.349973694	16.68	31.98
"Grassland"	73	"FH_acc"	146.994472588889	137.7614617	155.7472547	0.873869510027778	0.700381321	0.996498949	54.7141546541667	52.71884012	56.90415299	2.25975259486111	2.115822595	2.382719801	71.9798320869444	63.39505301	84.27477444	18.59737393	16.77	21.35613082
"Forest "	74	"FH_acc"	196.362421803333	135.68	265.6682685	0.715614847283333	0.438191499	1.000655861	58.8859898631667	47.99169642	74.34971635	2.71442919733333	2.268742707	3.403746485	113.954953651833	54.78508567	166.298351	22.349973694	16.68	31.98
"Grassland"	74	"FH_acc"	148.67661565	139.5182284	157.4273161	0.882356015638889	0.704996176	1.009975065	56.6058467947222	54.57399294	58.82940382	2.34067810169444	2.196104582	2.469851312	71.6796467594444	63.16046016	83.984553	18.59737393	16.77	21.35613082
"Forest "	75	"FH_acc"	198.107955243333	137.72	267.681807	0.730907835883333	0.439012868	1.022470109	60.4510472426667	49.21413532	76.21603008	2.77122907108333	2.310813541	3.469710069	114.078296346333	54.92585133	166.4427762	22.349973694	16.68	31.98
"Grassland"	75	"FH_acc"	150.371379997222	141.2878551	159.1193656	0.891986248638889	0.710529867	1.023469339	58.4919008797222	56.42301238	60.76168681	2.42236847622222	2.276954483	2.547293582	71.3973899344444	62.95679094	83.71027457	18.59737393	16.77	21.35613082
"Forest "	76	"FH_acc"	199.875149525	139.78	269.7318227	0.747811523266667	0.449851971	1.044322879	62.0298115308333	50.4524504	78.11588526	2.83016977411667	2.353982641	3.535786043	114.210315099833	55.07665691	166.5968927	22.349973694	16.68	31.98
"Grassland"	76	"FH_acc"	152.075304408333	143.0708225	160.814297	0.901698973166667	0.716855613	1.036985256	60.3706882461111	58.26683723	62.67094614	2.50448086397222	2.358309242	2.635047929	71.131250105	62.75407709	83.45178077	18.59737393	16.77	21.35613082
"Forest "	77	"FH_acc"	201.66138929	141.86	271.7983658	0.762663265916667	0.46070794	1.066212215	63.6167097965	51.70096656	80.01931588	2.88940089206667	2.398154742	3.601977587	114.350514686333	55.22752991	166.7507153	22.349973694	16.68	31.98
"Grassland"	77	"FH_acc"	153.785945063889	144.8582923	162.5138928	0.910981191055556	0.723061274	1.050522389	62.2372757222222	60.09818232	64.56711165	2.58690589144444	2.440001657	2.723115061	70.8821178641667	62.57234935	83.20878159	18.59737393	16.77	21.35613082
"Forest "	78	"FH_acc"	203.46668943	143.95	273.9114871	0.777856324516667	0.471580305	1.088137432	65.213210684	52.95943723	81.94635475	2.94891135511667	2.443250481	3.668287679	114.500238634833	55.3984975	166.9242588	22.349973694	16.68	31.98
"Grassland"	78	"FH_acc"	155.504025422222	146.6534821	164.2233259	0.922813065916667	0.72965589	1.064415696	64.0963985069444	61.91843852	66.47012509	2.66929162563889	2.521919294	2.80149511	70.6483513786111	62.41163694	82.9810174	18.59737393	16.77	21.35613082
"Forest "	79	"FH_acc"	205.290989951667	146.07	276.0412364	0.793240386166667	0.482468926	1.110098309	66.817783665	54.22762319	83.89703356	3.0103604736	2.48921925	3.734719149	114.657000459167	55.56958666	167.097538	22.349973694	16.68	31.98
"Grassland"	79	"FH_acc"	157.234272666667	148.4599111	165.9434972	0.933845989666667	0.73779279	1.078013119	65.9495137536111	63.7319525	68.35994369	2.75270663925	2.603929714	2.890187889	70.4305022188889	62.25196763	82.76793908	18.59737393	16.77	21.35613082
"Forest "	80	"FH_acc"	207.133045915	148.2	278.197663	0.808486805016667	0.493373763	1.132094773	68.4318990368333	55.50529249	85.86138294	3.07207552923333	2.536019916	3.801274704	114.822314489833	55.76082422	167.270568	22.349973694	16.68	31.98
"Grassland"	80	"FH_acc"	158.979194516667	150.2788511	167.6771305	0.947951567083333	0.746918988	1.101307132	67.8010528883333	65.54048585	70.25653726	2.8346396635	2.686045121	2.969193074	70.2275095330556	62.11336772	82.56935779	18.59737393	16.77	21.35613082
