Land_use	Pit_number	Modelling	Total_SOC_stock_tha_without_cummulative_changes	DPM_stock_tha	RPM_stock_tha	BIO_stock_tha	HUM_stock_tha	IOM_stock_tha	Year 	Month
Forest 	2	PI_dist	244.59	1.3	151.03	7.18	68.4	16.68	177	11
Forest 	2	PI_dist	244.15	1.22	150.67	7.18	68.41	16.68	177	12
Forest 	2	PI_dist	243.84	1.17	150.41	7.18	68.4	16.68	178	1
Forest 	2	PI_dist	243.55	1.12	150.16	7.18	68.4	16.68	178	2
Forest 	2	PI_dist	243.25	1.08	149.92	7.18	68.39	16.68	178	3
Forest 	2	PI_dist	244.2	1.28	150.66	7.19	68.39	16.68	178	4
Forest 	2	PI_dist	244.98	1.45	151.27	7.19	68.4	16.68	178	5
Forest 	2	PI_dist	245.51	1.53	151.67	7.19	68.43	16.68	178	6
Forest 	2	PI_dist	245.7	1.53	151.81	7.19	68.49	16.68	178	7
Forest 	2	PI_dist	245.67	1.48	151.76	7.19	68.56	16.68	178	8
Forest 	2	PI_dist	245.67	1.45	151.73	7.19	68.62	16.68	178	9
Forest 	2	PI_dist	245.92	1.48	151.9	7.19	68.67	16.68	178	10
Forest 	2	PI_dist	245.16	1.3	151.28	7.19	68.7	16.68	178	11
Forest 	2	PI_dist	244.71	1.22	150.91	7.19	68.71	16.68	178	12
Forest 	2	PI_dist	244.4	1.17	150.65	7.2	68.7	16.68	179	1
Forest 	2	PI_dist	244.11	1.12	150.41	7.2	68.7	16.68	179	2
Forest 	2	PI_dist	243.81	1.08	150.16	7.2	68.69	16.68	179	3
Forest 	2	PI_dist	244.76	1.29	150.9	7.2	68.69	16.68	179	4
Forest 	2	PI_dist	245.54	1.45	151.51	7.2	68.7	16.68	179	5
Forest 	2	PI_dist	246.07	1.53	151.92	7.2	68.73	16.68	179	6
Forest 	2	PI_dist	246.26	1.53	152.05	7.21	68.79	16.68	179	7
Forest 	2	PI_dist	246.23	1.48	152	7.21	68.86	16.68	179	8
Forest 	2	PI_dist	246.23	1.45	151.97	7.21	68.92	16.68	179	9
Forest 	2	PI_dist	246.48	1.48	152.14	7.21	68.97	16.68	179	10
Forest 	2	PI_dist	245.71	1.31	151.51	7.21	69	16.68	179	11
Forest 	2	PI_dist	245.27	1.22	151.15	7.21	69.01	16.68	179	12
Forest 	2	PI_dist	244.95	1.17	150.89	7.21	69	16.68	180	1
Forest 	2	PI_dist	244.66	1.12	150.64	7.21	69	16.68	180	2
Forest 	2	PI_dist	244.37	1.08	150.4	7.22	68.99	16.68	180	3
Forest 	2	PI_dist	245.31	1.29	151.13	7.22	68.99	16.68	180	4
Forest 	2	PI_dist	246.1	1.45	151.75	7.22	69	16.68	180	5
Forest 	2	PI_dist	246.62	1.53	152.15	7.22	69.03	16.68	180	6
Forest 	2	PI_dist	246.81	1.54	152.28	7.22	69.09	16.68	180	7
Forest 	2	PI_dist	246.78	1.49	152.23	7.22	69.16	16.68	180	8
Forest 	2	PI_dist	246.78	1.45	152.2	7.22	69.22	16.68	180	9
Forest 	2	PI_dist	247.02	1.48	152.37	7.22	69.27	16.68	180	10
Forest 	2	PI_dist	246.26	1.31	151.74	7.22	69.3	16.68	180	11
Forest 	2	PI_dist	245.81	1.22	151.38	7.22	69.31	16.68	180	12
Forest 	2	PI_dist	245.5	1.17	151.12	7.23	69.3	16.68	181	1
Forest 	2	PI_dist	245.2	1.13	150.87	7.23	69.3	16.68	181	2
Forest 	2	PI_dist	244.91	1.08	150.63	7.23	69.29	16.68	181	3
Forest 	2	PI_dist	245.85	1.29	151.36	7.23	69.29	16.68	181	4
Forest 	2	PI_dist	246.64	1.45	151.98	7.23	69.3	16.68	181	5
Forest 	2	PI_dist	247.16	1.54	152.38	7.23	69.33	16.68	181	6
Forest 	2	PI_dist	247.35	1.54	152.51	7.24	69.38	16.68	181	7
Forest 	2	PI_dist	247.32	1.49	152.46	7.24	69.45	16.68	181	8
Forest 	2	PI_dist	247.32	1.45	152.42	7.24	69.52	16.68	181	9
Forest 	2	PI_dist	247.56	1.48	152.6	7.24	69.57	16.68	181	10
Forest 	2	PI_dist	246.8	1.31	151.97	7.24	69.6	16.68	181	11
Forest 	2	PI_dist	246.35	1.22	151.6	7.24	69.6	16.68	181	12
Forest 	2	PI_dist	246.04	1.17	151.34	7.24	69.6	16.68	182	1
Forest 	2	PI_dist	245.74	1.13	151.1	7.24	69.59	16.68	182	2
Forest 	2	PI_dist	245.45	1.08	150.85	7.25	69.59	16.68	182	3
Forest 	2	PI_dist	246.39	1.29	151.59	7.25	69.59	16.68	182	4
Forest 	2	PI_dist	247.18	1.45	152.2	7.25	69.6	16.68	182	5
Forest 	2	PI_dist	247.7	1.54	152.6	7.25	69.63	16.68	182	6
Forest 	2	PI_dist	247.89	1.54	152.73	7.25	69.68	16.68	182	7
Forest 	2	PI_dist	247.85	1.49	152.68	7.25	69.75	16.68	182	8
Forest 	2	PI_dist	247.85	1.45	152.65	7.25	69.82	16.68	182	9
Forest 	2	PI_dist	248.09	1.48	152.82	7.25	69.87	16.68	182	10
Forest 	2	PI_dist	247.33	1.31	152.19	7.25	69.9	16.68	182	11
Forest 	2	PI_dist	246.88	1.22	151.82	7.25	69.9	16.68	182	12
Forest 	2	PI_dist	246.57	1.17	151.56	7.26	69.9	16.68	183	1
Forest 	2	PI_dist	246.27	1.13	151.31	7.26	69.89	16.68	183	2
Forest 	2	PI_dist	245.98	1.08	151.07	7.26	69.88	16.68	183	3
Forest 	2	PI_dist	246.92	1.29	151.81	7.26	69.88	16.68	183	4
Forest 	2	PI_dist	247.71	1.45	152.42	7.26	69.89	16.68	183	5
Forest 	2	PI_dist	248.23	1.54	152.82	7.26	69.92	16.68	183	6
Forest 	2	PI_dist	248.41	1.54	152.95	7.27	69.98	16.68	183	7
Forest 	2	PI_dist	248.38	1.49	152.9	7.27	70.05	16.68	183	8
Forest 	2	PI_dist	248.37	1.45	152.86	7.26	70.12	16.68	183	9
Forest 	2	PI_dist	248.62	1.48	153.03	7.26	70.16	16.68	183	10
Forest 	2	PI_dist	247.85	1.31	152.4	7.27	70.19	16.68	183	11
Forest 	2	PI_dist	247.4	1.22	152.03	7.27	70.2	16.68	183	12
Forest 	2	PI_dist	247.09	1.17	151.77	7.27	70.19	16.68	184	1
Forest 	2	PI_dist	246.79	1.13	151.53	7.27	70.19	16.68	184	2
Forest 	2	PI_dist	246.5	1.08	151.28	7.27	70.18	16.68	184	3
Forest 	2	PI_dist	247.44	1.29	152.02	7.28	70.18	16.68	184	4
Forest 	2	PI_dist	248.23	1.45	152.63	7.28	70.19	16.68	184	5
Forest 	2	PI_dist	248.75	1.54	153.03	7.28	70.22	16.68	184	6
Forest 	2	PI_dist	248.93	1.54	153.16	7.28	70.27	16.68	184	7
Forest 	2	PI_dist	248.9	1.49	153.11	7.28	70.34	16.68	184	8
Forest 	2	PI_dist	248.89	1.45	153.07	7.28	70.41	16.68	184	9
Forest 	2	PI_dist	249.14	1.48	153.24	7.28	70.46	16.68	184	10
Forest 	2	PI_dist	248.37	1.31	152.61	7.28	70.49	16.68	184	11
Forest 	2	PI_dist	247.92	1.22	152.24	7.28	70.49	16.68	184	12
Forest 	2	PI_dist	247.6	1.17	151.98	7.28	70.49	16.68	185	1
Forest 	2	PI_dist	247.31	1.13	151.73	7.29	70.48	16.68	185	2
Forest 	2	PI_dist	247.01	1.08	151.48	7.29	70.47	16.68	185	3
Forest 	2	PI_dist	247.96	1.29	152.22	7.29	70.47	16.68	185	4
Forest 	2	PI_dist	248.74	1.45	152.84	7.29	70.48	16.68	185	5
Forest 	2	PI_dist	249.26	1.54	153.24	7.29	70.51	16.68	185	6
Forest 	2	PI_dist	249.45	1.54	153.37	7.29	70.57	16.68	185	7
Forest 	2	PI_dist	249.41	1.49	153.31	7.29	70.64	16.68	185	8
Forest 	2	PI_dist	249.4	1.46	153.27	7.29	70.7	16.68	185	9
Forest 	2	PI_dist	249.65	1.48	153.44	7.29	70.75	16.68	185	10
Forest 	2	PI_dist	248.88	1.31	152.81	7.29	70.78	16.68	185	11
Forest 	2	PI_dist	248.43	1.23	152.44	7.3	70.78	16.68	185	12
Forest 	2	PI_dist	248.11	1.17	152.18	7.3	70.78	16.68	186	1
Forest 	2	PI_dist	247.82	1.13	151.93	7.3	70.77	16.68	186	2
Forest 	2	PI_dist	247.52	1.08	151.68	7.3	70.77	16.68	186	3
Forest 	2	PI_dist	248.46	1.29	152.42	7.3	70.77	16.68	186	4
Forest 	2	PI_dist	249.25	1.45	153.04	7.3	70.78	16.68	186	5
Forest 	2	PI_dist	249.77	1.54	153.44	7.31	70.81	16.68	186	6
Forest 	2	PI_dist	249.95	1.54	153.56	7.31	70.86	16.68	186	7
Forest 	2	PI_dist	249.92	1.49	153.51	7.31	70.93	16.68	186	8
Forest 	2	PI_dist	249.91	1.46	153.47	7.31	71	16.68	186	9
Forest 	2	PI_dist	250.15	1.48	153.64	7.31	71.05	16.68	186	10
Forest 	2	PI_dist	249.38	1.31	153.01	7.31	71.07	16.68	186	11
Forest 	2	PI_dist	248.93	1.23	152.64	7.31	71.08	16.68	186	12
Forest 	2	PI_dist	248.61	1.17	152.37	7.31	71.07	16.68	187	1
Forest 	2	PI_dist	248.32	1.13	152.13	7.31	71.07	16.68	187	2
Forest 	2	PI_dist	248.02	1.08	151.88	7.32	71.06	16.68	187	3
Forest 	2	PI_dist	248.96	1.29	152.62	7.32	71.06	16.68	187	4
Forest 	2	PI_dist	249.75	1.45	153.23	7.32	71.07	16.68	187	5
Forest 	2	PI_dist	250.27	1.54	153.63	7.32	71.1	16.68	187	6
Forest 	2	PI_dist	250.45	1.54	153.76	7.32	71.15	16.68	187	7
Forest 	2	PI_dist	250.41	1.49	153.7	7.32	71.22	16.68	187	8
Forest 	2	PI_dist	250.41	1.46	153.66	7.32	71.29	16.68	187	9
Forest 	2	PI_dist	250.65	1.48	153.83	7.32	71.34	16.68	187	10
Forest 	2	PI_dist	249.87	1.31	153.2	7.32	71.36	16.68	187	11
Forest 	2	PI_dist	249.42	1.23	152.83	7.32	71.37	16.68	187	12
Forest 	2	PI_dist	249.11	1.18	152.56	7.32	71.36	16.68	188	1
Forest 	2	PI_dist	248.81	1.13	152.32	7.33	71.36	16.68	188	2
Forest 	2	PI_dist	248.51	1.09	152.07	7.33	71.35	16.68	188	3
Forest 	2	PI_dist	249.46	1.29	152.81	7.33	71.35	16.68	188	4
Forest 	2	PI_dist	250.24	1.45	153.42	7.33	71.36	16.68	188	5
Forest 	2	PI_dist	250.76	1.54	153.82	7.33	71.39	16.68	188	6
Forest 	2	PI_dist	250.94	1.54	153.95	7.33	71.44	16.68	188	7
Forest 	2	PI_dist	250.91	1.49	153.89	7.33	71.51	16.68	188	8
Forest 	2	PI_dist	250.9	1.46	153.85	7.33	71.58	16.68	188	9
Forest 	2	PI_dist	251.14	1.48	154.01	7.33	71.63	16.68	188	10
Forest 	2	PI_dist	250.36	1.31	153.38	7.33	71.65	16.68	188	11
Forest 	2	PI_dist	249.91	1.23	153.01	7.33	71.66	16.68	188	12
Forest 	2	PI_dist	249.6	1.18	152.75	7.34	71.65	16.68	189	1
Forest 	2	PI_dist	249.3	1.13	152.5	7.34	71.65	16.68	189	2
Forest 	2	PI_dist	249	1.09	152.25	7.34	71.64	16.68	189	3
Forest 	2	PI_dist	249.94	1.29	152.99	7.34	71.64	16.68	189	4
Forest 	2	PI_dist	250.73	1.45	153.6	7.34	71.65	16.68	189	5
Forest 	2	PI_dist	251.25	1.54	154	7.34	71.68	16.68	189	6
Forest 	2	PI_dist	251.43	1.54	154.13	7.34	71.73	16.68	189	7
Forest 	2	PI_dist	251.39	1.49	154.07	7.34	71.8	16.68	189	8
Forest 	2	PI_dist	251.38	1.46	154.03	7.34	71.87	16.68	189	9
Forest 	2	PI_dist	251.62	1.48	154.2	7.34	71.92	16.68	189	10
Forest 	2	PI_dist	250.84	1.31	153.56	7.35	71.94	16.68	189	11
Forest 	2	PI_dist	250.39	1.23	153.19	7.35	71.95	16.68	189	12
Forest 	2	PI_dist	250.08	1.18	152.93	7.35	71.94	16.68	190	1
Forest 	2	PI_dist	249.78	1.13	152.68	7.35	71.93	16.68	190	2
Forest 	2	PI_dist	249.48	1.09	152.43	7.35	71.93	16.68	190	3
Forest 	2	PI_dist	250.42	1.29	153.17	7.35	71.93	16.68	190	4
Forest 	2	PI_dist	251.21	1.45	153.78	7.36	71.94	16.68	190	5
Forest 	2	PI_dist	251.73	1.54	154.18	7.36	71.96	16.68	190	6
Forest 	2	PI_dist	251.91	1.54	154.31	7.36	72.02	16.68	190	7
Forest 	2	PI_dist	251.87	1.49	154.25	7.36	72.09	16.68	190	8
Forest 	2	PI_dist	251.86	1.46	154.21	7.36	72.15	16.68	190	9
Forest 	2	PI_dist	252.1	1.48	154.37	7.36	72.2	16.68	190	10
Forest 	2	PI_dist	251.32	1.31	153.74	7.36	72.23	16.68	190	11
Forest 	2	PI_dist	250.87	1.23	153.37	7.36	72.23	16.68	190	12
Forest 	2	PI_dist	250.55	1.18	153.1	7.36	72.23	16.68	191	1
Forest 	2	PI_dist	250.25	1.13	152.86	7.36	72.22	16.68	191	2
Forest 	2	PI_dist	249.95	1.09	152.61	7.37	72.21	16.68	191	3
Forest 	2	PI_dist	250.9	1.29	153.35	7.37	72.21	16.68	191	4
Forest 	2	PI_dist	251.68	1.46	153.96	7.37	72.22	16.68	191	5
Forest 	2	PI_dist	252.2	1.54	154.36	7.37	72.25	16.68	191	6
Forest 	2	PI_dist	252.38	1.54	154.48	7.37	72.3	16.68	191	7
Forest 	2	PI_dist	252.34	1.49	154.42	7.37	72.37	16.68	191	8
Forest 	2	PI_dist	252.33	1.46	154.38	7.37	72.44	16.68	191	9
Forest 	2	PI_dist	252.57	1.49	154.54	7.37	72.49	16.68	191	10
Forest 	2	PI_dist	251.79	1.31	153.91	7.37	72.52	16.68	191	11
Forest 	2	PI_dist	251.34	1.23	153.54	7.37	72.52	16.68	191	12
Forest 	2	PI_dist	251.02	1.18	153.27	7.37	72.51	16.68	192	1
Forest 	2	PI_dist	250.72	1.13	153.03	7.38	72.51	16.68	192	2
Forest 	2	PI_dist	250.42	1.09	152.78	7.38	72.5	16.68	192	3
Forest 	2	PI_dist	251.37	1.29	153.52	7.38	72.5	16.68	192	4
Forest 	2	PI_dist	252.15	1.46	154.13	7.38	72.51	16.68	192	5
Forest 	2	PI_dist	252.67	1.54	154.53	7.38	72.54	16.68	192	6
Forest 	2	PI_dist	252.85	1.54	154.65	7.38	72.59	16.68	192	7
Forest 	2	PI_dist	252.81	1.49	154.59	7.38	72.66	16.68	192	8
Forest 	2	PI_dist	252.79	1.46	154.55	7.38	72.72	16.68	192	9
Forest 	2	PI_dist	253.03	1.49	154.71	7.38	72.77	16.68	192	10
Forest 	2	PI_dist	252.25	1.31	154.08	7.38	72.8	16.68	192	11
Forest 	2	PI_dist	251.8	1.23	153.7	7.38	72.8	16.68	192	12
Forest 	2	PI_dist	251.48	1.18	153.44	7.38	72.8	16.68	193	1
Forest 	2	PI_dist	251.18	1.13	153.19	7.39	72.79	16.68	193	2
Forest 	2	PI_dist	250.88	1.09	152.94	7.39	72.78	16.68	193	3
Forest 	2	PI_dist	251.83	1.29	153.68	7.39	72.78	16.68	193	4
Forest 	2	PI_dist	252.61	1.46	154.29	7.39	72.79	16.68	193	5
Forest 	2	PI_dist	253.13	1.54	154.69	7.39	72.82	16.68	193	6
Forest 	2	PI_dist	253.31	1.54	154.82	7.39	72.87	16.68	193	7
Forest 	2	PI_dist	253.26	1.5	154.75	7.39	72.94	16.68	193	8
Forest 	2	PI_dist	253.25	1.46	154.71	7.39	73.01	16.68	193	9
Forest 	2	PI_dist	253.49	1.49	154.87	7.39	73.06	16.68	193	10
Forest 	2	PI_dist	252.71	1.31	154.24	7.39	73.08	16.68	193	11
Forest 	2	PI_dist	252.26	1.23	153.86	7.39	73.09	16.68	193	12
Forest 	2	PI_dist	251.94	1.18	153.6	7.4	73.08	16.68	194	1
Forest 	2	PI_dist	251.64	1.13	153.35	7.4	73.07	16.68	194	2
Forest 	2	PI_dist	251.34	1.09	153.1	7.4	73.07	16.68	194	3
Forest 	2	PI_dist	252.28	1.29	153.84	7.4	73.06	16.68	194	4
Forest 	2	PI_dist	253.07	1.46	154.45	7.4	73.07	16.68	194	5
Forest 	2	PI_dist	253.58	1.55	154.85	7.4	73.1	16.68	194	6
Forest 	2	PI_dist	253.76	1.55	154.98	7.4	73.16	16.68	194	7
Forest 	2	PI_dist	253.72	1.5	154.91	7.4	73.22	16.68	194	8
Forest 	2	PI_dist	253.7	1.46	154.87	7.4	73.29	16.68	194	9
Forest 	2	PI_dist	253.94	1.49	155.03	7.4	73.34	16.68	194	10
Forest 	2	PI_dist	253.16	1.32	154.4	7.4	73.37	16.68	194	11
Forest 	2	PI_dist	252.71	1.23	154.02	7.4	73.37	16.68	194	12
Forest 	2	PI_dist	252.39	1.18	153.76	7.41	73.36	16.68	195	1
Forest 	2	PI_dist	252.09	1.13	153.51	7.41	73.36	16.68	195	2
Forest 	2	PI_dist	251.79	1.09	153.26	7.41	73.35	16.68	195	3
Forest 	2	PI_dist	252.73	1.3	154	7.41	73.35	16.68	195	4
Forest 	2	PI_dist	253.52	1.46	154.61	7.41	73.36	16.68	195	5
Forest 	2	PI_dist	254.03	1.55	155.01	7.41	73.38	16.68	195	6
Forest 	2	PI_dist	254.21	1.55	155.13	7.41	73.44	16.68	195	7
Forest 	2	PI_dist	254.16	1.5	155.07	7.41	73.51	16.68	195	8
Forest 	2	PI_dist	254.15	1.46	155.02	7.41	73.57	16.68	195	9
Forest 	2	PI_dist	254.39	1.49	155.18	7.41	73.62	16.68	195	10
Forest 	2	PI_dist	253.61	1.32	154.55	7.41	73.65	16.68	195	11
Forest 	2	PI_dist	253.15	1.23	154.17	7.42	73.65	16.68	195	12
Forest 	2	PI_dist	252.83	1.18	153.91	7.42	73.64	16.68	196	1
Forest 	2	PI_dist	252.53	1.13	153.66	7.42	73.64	16.68	196	2
Forest 	2	PI_dist	252.23	1.09	153.41	7.42	73.63	16.68	196	3
Forest 	2	PI_dist	253.18	1.3	154.15	7.42	73.63	16.68	196	4
Forest 	2	PI_dist	253.96	1.46	154.76	7.42	73.64	16.68	196	5
Forest 	2	PI_dist	254.48	1.55	155.16	7.42	73.66	16.68	196	6
Forest 	2	PI_dist	254.65	1.55	155.28	7.42	73.72	16.68	196	7
Forest 	2	PI_dist	254.61	1.5	155.22	7.42	73.79	16.68	196	8
Forest 	2	PI_dist	254.59	1.46	155.17	7.42	73.85	16.68	196	9
Forest 	2	PI_dist	254.83	1.49	155.33	7.42	73.9	16.68	196	10
Forest 	2	PI_dist	254.04	1.32	154.7	7.42	73.93	16.68	196	11
Forest 	2	PI_dist	253.59	1.23	154.32	7.43	73.93	16.68	196	12
Forest 	2	PI_dist	253.27	1.18	154.06	7.43	73.92	16.68	197	1
Forest 	2	PI_dist	252.97	1.13	153.81	7.43	73.92	16.68	197	2
Forest 	2	PI_dist	252.67	1.09	153.56	7.43	73.91	16.68	197	3
Forest 	2	PI_dist	253.61	1.3	154.3	7.43	73.91	16.68	197	4
Forest 	2	PI_dist	254.4	1.46	154.91	7.43	73.91	16.68	197	5
Forest 	2	PI_dist	254.91	1.55	155.31	7.44	73.94	16.68	197	6
Forest 	2	PI_dist	255.09	1.55	155.43	7.44	74	16.68	197	7
Forest 	2	PI_dist	255.04	1.5	155.36	7.43	74.06	16.68	197	8
Forest 	2	PI_dist	255.02	1.46	155.32	7.43	74.13	16.68	197	9
Forest 	2	PI_dist	255.26	1.49	155.48	7.43	74.18	16.68	197	10
Forest 	2	PI_dist	254.48	1.32	154.84	7.43	74.2	16.68	197	11
Forest 	2	PI_dist	254.02	1.23	154.47	7.44	74.21	16.68	197	12
Forest 	2	PI_dist	253.7	1.18	154.2	7.44	74.2	16.68	198	1
Forest 	2	PI_dist	253.4	1.13	153.95	7.44	74.19	16.68	198	2
Forest 	2	PI_dist	253.1	1.09	153.7	7.44	74.19	16.68	198	3
Forest 	2	PI_dist	254.04	1.3	154.44	7.44	74.18	16.68	198	4
Forest 	2	PI_dist	254.83	1.46	155.05	7.44	74.19	16.68	198	5
Forest 	2	PI_dist	255.35	1.55	155.45	7.45	74.22	16.68	198	6
Forest 	2	PI_dist	255.52	1.55	155.57	7.45	74.27	16.68	198	7
Forest 	2	PI_dist	255.47	1.5	155.51	7.44	74.34	16.68	198	8
Forest 	2	PI_dist	255.45	1.46	155.46	7.44	74.41	16.68	198	9
Forest 	2	PI_dist	255.69	1.49	155.62	7.44	74.45	16.68	198	10
Forest 	2	PI_dist	254.91	1.32	154.98	7.44	74.48	16.68	198	11
Forest 	2	PI_dist	254.45	1.23	154.61	7.45	74.48	16.68	198	12
Forest 	2	PI_dist	254.13	1.18	154.34	7.45	74.48	16.68	199	1
Forest 	2	PI_dist	253.83	1.13	154.09	7.45	74.47	16.68	199	2
Forest 	2	PI_dist	253.53	1.09	153.84	7.45	74.46	16.68	199	3
Forest 	2	PI_dist	254.47	1.3	154.58	7.45	74.46	16.68	199	4
Forest 	2	PI_dist	255.26	1.46	155.19	7.45	74.47	16.68	199	5
Forest 	2	PI_dist	255.77	1.55	155.59	7.46	74.5	16.68	199	6
Forest 	2	PI_dist	255.95	1.55	155.71	7.46	74.55	16.68	199	7
Forest 	2	PI_dist	255.9	1.5	155.65	7.45	74.62	16.68	199	8
Forest 	2	PI_dist	255.88	1.46	155.6	7.45	74.68	16.68	199	9
Forest 	2	PI_dist	256.11	1.49	155.76	7.45	74.73	16.68	199	10
Forest 	2	PI_dist	255.33	1.32	155.12	7.45	74.76	16.68	199	11
Forest 	2	PI_dist	254.87	1.23	154.74	7.46	74.76	16.68	199	12
Forest 	6	PI_dist	244.84	0.54	87.76	4.34	130.19	22.01	-10	1
Forest 	6	PI_dist	244.59	0.51	87.56	4.34	130.18	22.01	-10	2
Forest 	6	PI_dist	244.35	0.48	87.35	4.33	130.18	22.01	-10	3
Forest 	6	PI_dist	245.28	0.69	88.08	4.33	130.17	22.01	-10	4
Forest 	6	PI_dist	246.02	0.85	88.67	4.33	130.16	22.01	-10	5
Forest 	6	PI_dist	246.45	0.91	89.03	4.33	130.17	22.01	-10	6
Forest 	6	PI_dist	246.5	0.88	89.1	4.34	130.18	22.01	-10	7
Forest 	6	PI_dist	246.32	0.83	88.96	4.34	130.19	22.01	-10	8
Forest 	6	PI_dist	246.18	0.8	88.84	4.34	130.2	22.01	-10	9
Forest 	6	PI_dist	246.32	0.83	88.95	4.34	130.2	22.01	-10	10
Forest 	6	PI_dist	245.53	0.65	88.32	4.34	130.21	22.01	-10	11
Forest 	6	PI_dist	245.11	0.58	87.98	4.34	130.2	22.01	-10	12
Forest 	6	PI_dist	244.84	0.54	87.76	4.34	130.19	22.01	-9	1
Forest 	6	PI_dist	244.59	0.51	87.56	4.34	130.18	22.01	-9	2
Forest 	6	PI_dist	244.34	0.48	87.35	4.33	130.18	22.01	-9	3
Forest 	6	PI_dist	245.28	0.69	88.08	4.33	130.17	22.01	-9	4
Forest 	6	PI_dist	246.02	0.85	88.67	4.33	130.16	22.01	-9	5
Forest 	6	PI_dist	246.45	0.91	89.03	4.33	130.17	22.01	-9	6
Forest 	6	PI_dist	246.49	0.88	89.09	4.34	130.18	22.01	-9	7
Forest 	6	PI_dist	246.32	0.83	88.95	4.34	130.19	22.01	-9	8
Forest 	6	PI_dist	246.18	0.8	88.84	4.34	130.2	22.01	-9	9
Forest 	6	PI_dist	246.32	0.83	88.94	4.34	130.2	22.01	-9	10
Forest 	6	PI_dist	245.52	0.65	88.32	4.34	130.21	22.01	-9	11
Forest 	6	PI_dist	245.11	0.58	87.98	4.34	130.2	22.01	-9	12
Forest 	6	PI_dist	244.84	0.54	87.76	4.34	130.19	22.01	-8	1
Forest 	6	PI_dist	244.59	0.51	87.55	4.34	130.18	22.01	-8	2
Forest 	6	PI_dist	244.34	0.48	87.35	4.33	130.18	22.01	-8	3
Forest 	6	PI_dist	245.28	0.69	88.08	4.33	130.17	22.01	-8	4
Forest 	6	PI_dist	246.02	0.85	88.67	4.33	130.16	22.01	-8	5
Forest 	6	PI_dist	246.44	0.91	89.03	4.33	130.17	22.01	-8	6
Forest 	6	PI_dist	246.49	0.88	89.09	4.34	130.18	22.01	-8	7
Forest 	6	PI_dist	246.31	0.83	88.95	4.34	130.19	22.01	-8	8
Forest 	6	PI_dist	246.18	0.8	88.83	4.34	130.2	22.01	-8	9
Forest 	6	PI_dist	246.32	0.83	88.94	4.34	130.2	22.01	-8	10
Forest 	6	PI_dist	245.52	0.65	88.32	4.34	130.21	22.01	-8	11
Forest 	6	PI_dist	245.1	0.58	87.98	4.34	130.2	22.01	-8	12
Forest 	6	PI_dist	244.83	0.54	87.75	4.34	130.19	22.01	-7	1
Forest 	6	PI_dist	244.59	0.51	87.55	4.34	130.18	22.01	-7	2
Forest 	6	PI_dist	244.34	0.48	87.34	4.33	130.18	22.01	-7	3
Forest 	6	PI_dist	245.27	0.69	88.07	4.33	130.17	22.01	-7	4
Forest 	6	PI_dist	246.02	0.85	88.67	4.33	130.16	22.01	-7	5
Forest 	6	PI_dist	246.44	0.91	89.03	4.33	130.17	22.01	-7	6
Forest 	6	PI_dist	246.49	0.88	89.09	4.34	130.18	22.01	-7	7
Forest 	6	PI_dist	246.31	0.83	88.95	4.34	130.19	22.01	-7	8
Forest 	6	PI_dist	246.18	0.8	88.83	4.34	130.2	22.01	-7	9
Forest 	6	PI_dist	246.31	0.83	88.94	4.34	130.2	22.01	-7	10
Forest 	6	PI_dist	245.52	0.65	88.31	4.34	130.21	22.01	-7	11
Forest 	6	PI_dist	245.1	0.58	87.97	4.34	130.2	22.01	-7	12
Forest 	6	PI_dist	244.83	0.54	87.75	4.34	130.19	22.01	-6	1
Forest 	6	PI_dist	244.58	0.51	87.55	4.34	130.18	22.01	-6	2
Forest 	6	PI_dist	244.34	0.48	87.34	4.33	130.18	22.01	-6	3
Forest 	6	PI_dist	245.27	0.69	88.07	4.33	130.17	22.01	-6	4
Forest 	6	PI_dist	246.01	0.85	88.66	4.33	130.16	22.01	-6	5
Forest 	6	PI_dist	246.44	0.91	89.02	4.33	130.17	22.01	-6	6
Forest 	6	PI_dist	246.49	0.88	89.08	4.34	130.18	22.01	-6	7
Forest 	6	PI_dist	246.31	0.83	88.95	4.34	130.19	22.01	-6	8
Forest 	6	PI_dist	246.17	0.8	88.83	4.34	130.2	22.01	-6	9
Forest 	6	PI_dist	246.31	0.83	88.94	4.34	130.2	22.01	-6	10
Forest 	6	PI_dist	245.52	0.65	88.31	4.34	130.21	22.01	-6	11
Forest 	6	PI_dist	245.1	0.58	87.97	4.34	130.2	22.01	-6	12
Forest 	6	PI_dist	244.83	0.54	87.75	4.34	130.19	22.01	-5	1
Forest 	6	PI_dist	244.58	0.51	87.54	4.34	130.18	22.01	-5	2
Forest 	6	PI_dist	244.33	0.48	87.34	4.33	130.18	22.01	-5	3
Forest 	6	PI_dist	245.27	0.69	88.07	4.33	130.17	22.01	-5	4
Forest 	6	PI_dist	246.01	0.85	88.66	4.33	130.16	22.01	-5	5
Forest 	6	PI_dist	246.43	0.91	89.02	4.33	130.17	22.01	-5	6
Forest 	6	PI_dist	246.48	0.88	89.08	4.34	130.18	22.01	-5	7
Forest 	6	PI_dist	246.3	0.83	88.94	4.34	130.19	22.01	-5	8
Forest 	6	PI_dist	246.17	0.8	88.83	4.34	130.2	22.01	-5	9
Forest 	6	PI_dist	246.31	0.83	88.93	4.34	130.2	22.01	-5	10
Forest 	6	PI_dist	245.51	0.65	88.31	4.34	130.21	22.01	-5	11
