Peat_amount	Year	Month	Layer	DPM_pool_accummulated_SOC	RPM_pool_accummulated_SOC	BIO_pool_accummulated_SOC	HUM_pool_accummulated_SOC	Total_SOC_accummulated	SOC_stock_with_accummulation
Mean	94	3	F	0.005767232	0.768956698	0.041474551	1.902914019	2.7191125	26.80402099
Mean	94	4	F	0.005778746	0.77000162	0.041517485	1.904218816	2.721516667	26.88683847
Mean	94	5	F	0.00579158	0.771049539	0.041560328	1.905519386	2.723920833	26.95965905
Mean	94	6	F	0.005805144	0.7720999	0.041603142	1.906816814	2.726325	27.01556274
Mean	94	7	F	0.005818727	0.773151991	0.041646	1.908112448	2.728729167	27.05004296
Mean	94	8	F	0.005831914	0.774205299	0.041688949	1.909407171	2.731133333	27.07036472
Mean	94	9	F	0.005844814	0.775259832	0.041731977	1.910700876	2.7335375	27.09238352
Mean	94	10	F	0.005857916	0.776316131	0.041775032	1.911992587	2.735941667	27.13025025
Mean	94	11	F	0.005869635	0.77737094	0.041818251	1.913287007	2.738345833	27.0864986
Mean	94	12	F	0.005880663	0.778424918	0.041861561	1.914582859	2.74075	27.06340229
Mean	95	1	F	0.005891269	0.779478354	0.041904933	1.915879611	2.743154167	27.04886429
Mean	95	2	F	0.005901496	0.780531281	0.041948363	1.917177194	2.745558333	27.03545693
Mean	95	3	F	0.005911353	0.781583688	0.041991851	1.918475609	2.7479625	27.02204633
Mean	95	4	F	0.005922898	0.782639391	0.042035208	1.91976917	2.750366667	27.10569282
Mean	95	5	F	0.005935766	0.783698052	0.042078472	1.921058543	2.752770833	27.17918399
Mean	95	6	F	0.005949367	0.784759118	0.042121705	1.922344811	2.755175	27.23549034
Mean	95	7	F	0.005962985	0.785821875	0.042164982	1.923629324	2.757579167	27.27003388
Mean	95	8	F	0.005976207	0.786885812	0.042208349	1.924912965	2.759983333	27.29019428
Mean	95	9	F	0.005989141	0.787950936	0.042251795	1.926195627	2.7623875	27.31207969
Mean	95	10	F	0.006002278	0.789017789	0.042295267	1.927476333	2.764791667	27.35006857
Mean	95	11	F	0.006014028	0.790083153	0.042338903	1.928759749	2.767195833	27.30561798
Mean	95	12	F	0.006025086	0.791147687	0.042382631	1.930044597	2.7696	27.28214784
Mean	96	1	F	0.00603572	0.79221168	0.042426421	1.931330346	2.772004167	27.26737165
Mean	96	2	F	0.006045974	0.793275164	0.04247027	1.932616926	2.774408333	27.25374365
Mean	96	3	F	0.006055858	0.794338128	0.042514177	1.933904337	2.7768125	27.24011184
Mean	96	4	F	0.006067429	0.795404343	0.042557951	1.935186944	2.779216667	27.32438827
Mean	96	5	F	0.006080323	0.796473471	0.042601631	1.936465409	2.781620833	27.39835424
Mean	96	6	F	0.006093947	0.797544957	0.042645278	1.937740818	2.784025	27.45487372
Mean	96	7	F	0.006107587	0.798618091	0.042688969	1.93901452	2.786429167	27.4893004
Mean	96	8	F	0.006120829	0.79969236	0.042732749	1.940287396	2.788833333	27.5091277
Mean	96	9	F	0.00613378	0.800767771	0.042776608	1.941559341	2.7912375	27.5307108
Mean	96	10	F	0.006146933	0.801844867	0.042820491	1.942829376	2.793641667	27.56864935
Mean	96	11	F	0.006158697	0.802920475	0.04286454	1.944102121	2.796045833	27.52352085
Mean	96	12	F	0.006169769	0.803995252	0.042908681	1.945376298	2.79845	27.49968758
Mean	97	1	F	0.006180416	0.80506949	0.042952885	1.946651375	2.800854167	27.48467984
Mean	97	2	F	0.006190683	0.80614322	0.042997147	1.947927283	2.803258333	27.47083719
Mean	97	3	F	0.00620058	0.80721643	0.043041467	1.949204023	2.8056625	27.45699009
Mean	97	4	F	0.006212164	0.808292846	0.043085653	1.950476004	2.808066667	27.54190446
Mean	97	5	F	0.006225072	0.80937213	0.043129743	1.951743889	2.810470833	27.61635652
Mean	97	6	F	0.006238709	0.81045373	0.043173799	1.953008762	2.812875	27.67310545
Mean	97	7	F	0.006252363	0.811536934	0.043217898	1.954271973	2.815279167	27.70743682
Mean	97	8	F	0.006265616	0.812621229	0.043262085	1.955534403	2.817683333	27.72695419
Mean	97	9	F	0.006278579	0.813706624	0.043306351	1.956795946	2.8200875	27.74825516
Mean	97	10	F	0.006291743	0.81479366	0.04335064	1.958055622	2.822491667	27.78615799
Mean	97	11	F	0.006303518	0.81587921	0.043395096	1.959318009	2.824895833	27.74036087
Mean	97	12	F	0.0063146	0.81696393	0.043439643	1.960581827	2.8273	27.71616933
Mean	98	1	F	0.006325257	0.818048111	0.043484254	1.961846545	2.829704167	27.70093308
Mean	98	2	F	0.006335533	0.819131784	0.043528923	1.963112093	2.832108333	27.6868786
Mean	98	3	F	0.006345438	0.820214939	0.04357365	1.964378473	2.8345125	27.67281897
Mean	98	4	F	0.006357032	0.821301255	0.043618242	1.965640138	2.836916667	27.7583751
Mean	98	5	F	0.006369951	0.822390397	0.043662735	1.96689775	2.839320833	27.83331873
Mean	98	6	F	0.0063836	0.823481812	0.043707194	1.968152394	2.841725	27.89030529
Mean	98	7	F	0.006397264	0.82457479	0.043751694	1.969405418	2.844129167	27.92455259
Mean	98	8	F	0.006410528	0.825668818	0.043796282	1.970657705	2.846533333	27.94377286
Mean	98	9	F	0.006423501	0.826763905	0.043840948	1.971909146	2.8489375	27.96480356
Mean	98	10	F	0.006436676	0.827860592	0.043885637	1.973158762	2.851341667	28.0026797
Mean	98	11	F	0.00644846	0.828955793	0.043930492	1.974411088	2.853745833	27.95621994
Mean	98	12	F	0.006459551	0.830050165	0.043975439	1.975664845	2.85615	27.93167333
Mean	99	1	F	0.006470217	0.831143999	0.04402045	1.976919501	2.858554167	27.9162106
Mean	99	2	F	0.006480501	0.832237325	0.044065519	1.978174987	2.860958333	27.90194616
Mean	99	3	F	0.006490415	0.833330134	0.044110647	1.979431304	2.8633625	27.88767589
Mean	99	4	F	0.006502018	0.834426063	0.044155637	1.980682949	2.865766667	27.97387639
Mean	99	5	F	0.006514947	0.835524776	0.044200527	1.981930583	2.868170833	28.04931541
Mean	99	6	F	0.006528606	0.836625721	0.044245381	1.983175291	2.870575	28.10654541
Mean	99	7	F	0.006542281	0.83772819	0.044290276	1.984418419	2.872979167	28.14071692
Mean	99	8	F	0.006555556	0.838831669	0.044335259	1.985660851	2.875383333	28.15964984
Mean	99	9	F	0.006568539	0.839936167	0.044380317	1.986902477	2.8777875	28.18041964
Mean	99	10	F	0.006581725	0.841042226	0.044425398	1.988142318	2.880191667	28.21827643
Mean	99	11	F	0.006593518	0.8421468	0.044470646	1.989384869	2.882595833	28.17115899
Mean	99	12	F	0.006604618	0.843250547	0.044515986	1.990628849	2.885	28.14625997
Mean	100	1	F	0.006615293	0.844353755	0.04456139	1.991873729	2.887404167	28.13057247
Mean	100	2	F	0.006625586	0.845456457	0.044606853	1.993119438	2.889808333	28.11609968
Mean	100	3	F	0.006635507	0.846558642	0.044652373	1.994365978	2.8922125	28.10162037
Mean	100	4	F	0.00664712	0.847663906	0.044697755	1.995607886	2.894616667	28.18846746
Mean	100	5	F	0.006660059	0.848771915	0.044743035	1.996845824	2.897020833	28.26440516
Mean	100	6	F	0.006673729	0.849882117	0.044788278	1.998080876	2.899425	28.32188363
Mean	100	7	F	0.006687415	0.850993804	0.044833561	1.999314387	2.901829167	28.35598662
Mean	100	8	F	0.0067007	0.852106464	0.04487893	2.00054724	2.904233333	28.3746409
Mean	100	9	F	0.006713694	0.853220105	0.044924375	2.001779327	2.9066375	28.39515828
Mean	100	10	F	0.00672689	0.854335269	0.04496984	2.003009668	2.909041667	28.43300244
Mean	100	11	F	0.006738694	0.85544895	0.045015474	2.004242716	2.911445833	28.38523186
Mean	100	12	F	0.006749802	0.856561804	0.0450612	2.005477194	2.91385	28.35998291
Mean	101	1	F	0.006760486	0.857674121	0.04510699	2.00671257	2.916254167	28.34407223
Mean	101	2	F	0.006770788	0.858785931	0.045152839	2.007948776	2.918658333	28.32939255
Mean	101	3	F	0.006780718	0.859897225	0.045198746	2.009185812	2.9210625	28.31470569
Mean	101	4	F	0.006792338	0.861011557	0.045244512	2.01041826	2.923466667	28.40211177
Mean	101	5	F	0.006805284	0.862128592	0.045290175	2.011646783	2.925870833	28.47846279
Mean	101	6	F	0.00681896	0.863247779	0.0453358	2.012872461	2.928275	28.53610854
Mean	101	7	F	0.006832651	0.864368412	0.045381464	2.01409664	2.930679167	28.5700677
Mean	101	8	F	0.00684594	0.865489976	0.045427213	2.015320203	2.933083333	28.58837297
Mean	101	9	F	0.006858938	0.866612483	0.045473038	2.016543041	2.9354875	28.60856864
Mean	101	10	F	0.006872138	0.867736474	0.045518882	2.017764174	2.937891667	28.64632797
Mean	101	11	F	0.006883944	0.868858982	0.045564894	2.018988012	2.940295833	28.59791721
Mean	101	12	F	0.006895056	0.869980665	0.045611	2.020213279	2.9427	28.57232503
Mean	102	1	F	0.006905743	0.87110181	0.045657169	2.021439445	2.945104167	28.55619537
Mean	102	2	F	0.006916047	0.872222451	0.045703397	2.022666438	2.947508333	28.54131264
Mean	102	3	F	0.00692598	0.873342575	0.045749684	2.023894261	2.9499125	28.52642203
Mean	102	4	F	0.006937602	0.874465696	0.045795828	2.025117541	2.952316667	28.61436716
Mean	102	5	F	0.00695055	0.875591478	0.045841868	2.026336938	2.954720833	28.69111415
Mean	102	6	F	0.006964227	0.876719374	0.045887868	2.027553532	2.957125	28.74891408
Mean	102	7	F	0.006977918	0.877848674	0.045933906	2.028768668	2.959529167	28.78272136
Mean	102	8	F	0.006991208	0.878978868	0.045980029	2.029983228	2.961933333	28.80067236
Mean	102	9	F	0.007004205	0.880109965	0.046026226	2.031197103	2.9643375	28.82053997
Mean	102	10	F	0.007017404	0.881242507	0.046072442	2.032409313	2.966741667	28.85820396
Mean	102	11	F	0.007029211	0.882373569	0.046118827	2.033624227	2.969145833	28.80916298
Mean	102	12	F	0.007040323	0.883503804	0.046165305	2.034840568	2.97155	28.7832328
Mean	103	1	F	0.007051009	0.884633504	0.046211847	2.036057807	2.973954167	28.76688746
Mean	103	2	F	0.007061313	0.8857627	0.046258447	2.037275873	2.976358333	28.75180472
Mean	103	3	F	0.007071246	0.886891379	0.046305106	2.038494768	2.9787625	28.73671338
Mean	103	4	F	0.007082868	0.888023015	0.046351621	2.039709163	2.981166667	28.82517686
Mean	103	5	F	0.007095813	0.889157272	0.046398031	2.040919717	2.983570833	28.90230133
Mean	103	6	F	0.007109488	0.890293602	0.0464444	2.04212751	2.985975	28.96024063
Mean	103	7	F	0.007123177	0.891431299	0.046490805	2.043333885	2.988379167	28.99388579
Mean	103	8	F	0.007136464	0.892569851	0.046537295	2.044539723	2.990783333	29.01147514
Mean	103	9	F	0.007149459	0.893709268	0.046583858	2.045744915	2.9931875	29.03100674
Mean	103	10	F	0.007162655	0.894850092	0.046630439	2.046948481	2.995591667	29.06856396
Mean	103	11	F	0.007174459	0.895989436	0.046677189	2.048154749	2.997995833	29.01890203
Mean	103	12	F	0.007185569	0.897127956	0.046724032	2.049362444	3.0004	28.99263875
Mean	104	1	F	0.007196253	0.89826594	0.046770939	2.050571035	3.002804167	28.97608083
Mean	104	2	F	0.007206555	0.899403421	0.046817905	2.051780453	3.005208333	28.96080093
Mean	104	3	F	0.007216486	0.900540386	0.046864929	2.052990699	3.0076125	28.94551171
Mean	104	4	F	0.007228105	0.901680267	0.046911808	2.054196487	3.010016667	29.03447376
Mean	104	5	F	0.007241046	0.902822731	0.04695858	2.055398476	3.012420833	29.11195805
Mean	104	6	F	0.007254717	0.903967229	0.04700531	2.056597744	3.014825	29.17002258
Mean	104	7	F	0.007268401	0.905113055	0.047052076	2.057795634	3.017229167	29.20349595
Mean	104	8	F	0.007281683	0.9062597	0.047098926	2.058993025	3.019633333	29.22071685
Mean	104	9	F	0.007294673	0.907407171	0.047145847	2.060189808	3.0220375	29.23990522
Mean	104	10	F	0.007307864	0.908556013	0.047192786	2.061385004	3.024441667	29.27734512
Mean	104	11	F	0.007319664	0.909703376	0.047239894	2.0625829	3.026845833	29.22707136
Mean	104	12	F	0.007330769	0.910849915	0.047287095	2.063782221	3.02925	29.20047981
Mean	105	1	F	0.00734145	0.91199592	0.04733436	2.064982437	3.031654167	29.18371236
Mean	105	2	F	0.007351749	0.913141422	0.047381684	2.066183479	3.034058333	29.16823813
Mean	105	3	F	0.007361676	0.914286409	0.047429067	2.067385349	3.0364625	29.15275383
Mean	105	4	F	0.00737329	0.915434272	0.047476302	2.068582802	3.038866667	29.24219493
Mean	105	5	F	0.007386226	0.916584679	0.04752343	2.069776498	3.041270833	29.32002159
Mean	105	6	F	0.007399889	0.917737083	0.047570514	2.070967513	3.043675	29.37819748
Mean	105	7	F	0.007413566	0.918890779	0.047617634	2.072157188	3.046079167	29.41148962
Mean	105	8	F	0.007426842	0.920045256	0.047664835	2.073346401	3.048483333	29.42833556
Mean	105	9	F	0.007439825	0.921200523	0.047712109	2.074535043	3.0508875	29.44717378
Mean	105	10	F	0.00745301	0.922357123	0.047759397	2.075722136	3.053291667	29.48448617
Mean	105	11	F	0.007464804	0.923512247	0.047806856	2.076911927	3.055695833	29.43360973
Mean	105	12	F	0.007475903	0.924666548	0.047854408	2.078103141	3.0581	29.40669478
Mean	106	1	F	0.007486578	0.925820315	0.047902024	2.079295249	3.060504167	29.38972088
Mean	106	2	F	0.007496872	0.926973579	0.047949699	2.080488183	3.062908333	29.37405515
Mean	106	3	F	0.007506795	0.928126329	0.047997433	2.081681943	3.0653125	29.35837863
Mean	106	4	F	0.007518402	0.929281917	0.048045018	2.082871329	3.067716667	29.44828013
Mean	106	5	F	0.00753133	0.930440012	0.048092494	2.084056998	3.070120833	29.52643263
Mean	106	6	F	0.007544986	0.931600066	0.048139925	2.085240023	3.072525	29.58470688
Mean	106	7	F	0.007558654	0.932761375	0.048187391	2.086421747	3.074929167	29.61780929
Mean	106	8	F	0.007571921	0.93392343	0.048234938	2.087603045	3.077333333	29.63427471
Mean	106	9	F	0.007584896	0.935086239	0.048282555	2.08878381	3.0797375	29.65275684
Mean	106	10	F	0.007598072	0.936250346	0.048330188	2.089963061	3.082141667	29.68993244
Mean	106	11	F	0.007609858	0.937412978	0.04837799	2.091145008	3.084545833	29.63846254
Mean	106	12	F	0.007620951	0.938574787	0.048425885	2.092328376	3.08695	29.61122906
Mean	107	1	F	0.007631619	0.939736064	0.048473845	2.093512639	3.089354167	29.59405182
Mean	107	2	F	0.007641907	0.940896838	0.048521864	2.094697725	3.091758333	29.57819745
Mean	107	3	F	0.007651823	0.942057099	0.048569941	2.095883637	3.0941625	29.56233157
Mean	107	4	F	0.007663422	0.94322016	0.048617868	2.097065216	3.096566667	29.65267572
Mean	107	5	F	0.007676341	0.94438569	0.048665686	2.098243116	3.098970833	29.73113841
Mean	107	6	F	0.007689987	0.945553144	0.048713457	2.099418412	3.101375	29.78949894
Mean	107	7	F	0.007703645	0.946721818	0.048761261	2.100592442	3.103779167	29.82240404
Mean	107	8	F	0.007716902	0.947891203	0.048809146	2.101766083	3.106183333	29.8384843
Mean	107	9	F	0.007729867	0.949061307	0.048857101	2.102939225	3.1085875	29.85660531
Mean	107	10	F	0.007743033	0.950232674	0.048905069	2.104110891	3.110991667	29.89363576
Mean	107	11	F	0.00775481	0.951402567	0.048953207	2.105285249	3.113395833	29.84158163
Mean	107	12	F	0.007765895	0.952571638	0.049001439	2.106461027	3.1158	29.81403452
Mean	108	1	F	0.007776555	0.953740177	0.049049735	2.107637699	3.118204167	29.79665705
Mean	108	2	F	0.007786835	0.954908215	0.049098091	2.108815193	3.120608333	29.78061693
Mean	108	3	F	0.007796744	0.95607574	0.049146504	2.109993512	3.1230125	29.76456456
Mean	108	4	F	0.007808334	0.957246028	0.049194767	2.111167537	3.125416667	29.8553342
Mean	108	5	F	0.007821242	0.95841875	0.049242918	2.112337923	3.127820833	29.93409204
Mean	108	6	F	0.007834876	0.95959336	0.049291022	2.113505743	3.130225	29.99252738
Mean	108	7	F	0.007848523	0.960769155	0.049339158	2.114672331	3.132629167	30.02522821
Mean	108	8	F	0.007861768	0.961945627	0.049387373	2.115838565	3.135033333	30.04091931
Mean	108	9	F	0.007874722	0.963122784	0.049435658	2.117004336	3.1374375	30.05867483
Mean	108	10	F	0.007887876	0.96430117	0.049483955	2.118168665	3.139841667	30.09555239
Mean	108	11	F	0.007899644	0.965478084	0.049532423	2.119335683	3.142245833	30.0429233
Mean	108	12	F	0.007910719	0.966654176	0.049580984	2.120504121	3.14465	30.0150675
Mean	109	1	F	0.00792137	0.967829738	0.049629609	2.12167345	3.147054167	29.99749293
Mean	109	2	F	0.007931641	0.969004798	0.049678293	2.122843602	3.149458333	29.98126994
Mean	109	3	F	0.007941542	0.970179346	0.049727035	2.124014577	3.1518625	29.96503398
Mean	109	4	F	0.007953121	0.971356622	0.049775626	2.125181298	3.154266667	30.05621255
Mean	109	5	F	0.007966018	0.972536295	0.049824103	2.126344417	3.156670833	30.1352511
Mean	109	6	F	0.007979639	0.973717823	0.049872533	2.127505006	3.159075	30.19375039
Mean	109	7	F	0.007993272	0.974900502	0.049920993	2.128664399	3.161479167	30.2262406
Mean	109	8	F	0.008006504	0.976083825	0.049969533	2.129823472	3.163883333	30.24153919
Mean	109	9	F	0.008019446	0.9772678	0.05001814	2.130982115	3.1662875	30.25892547
Mean	109	10	F	0.008032588	0.97845297	0.050066759	2.13213935	3.168691667	30.29564303
Mean	109	11	F	0.008044344	0.979636669	0.050115548	2.133299272	3.171095833	30.24244829
Mean	109	12	F	0.008055408	0.980819549	0.050164431	2.134460612	3.1735	30.21428875
Mean	110	1	F	0.008066049	0.982001897	0.050213378	2.135622843	3.175904167	30.19652023
Mean	110	2	F	0.008076311	0.983183745	0.050262384	2.136785894	3.178308333	30.18011728
Mean	110	3	F	0.008086202	0.984365082	0.050311448	2.137949769	3.1807125	30.16370062
Mean	110	4	F	0.00809777	0.985549111	0.050360359	2.139109427	3.183116667	30.25527215
Mean	110	5	F	0.008110653	0.986735504	0.050409156	2.140265521	3.185520833	30.33457757
Mean	110	6	F	0.00812426	0.987923717	0.050457903	2.14141912	3.187925	30.39313054
Mean	110	7	F	0.008137879	0.989113048	0.050506681	2.142571558	3.190329167	30.42540442
Mean	110	8	F	0.008151097	0.990302991	0.050555537	2.143723708	3.192733333	30.44030776
Mean	110	9	F	0.008164025	0.991493554	0.05060446	2.144875461	3.1951375	30.45732168
Mean	110	10	F	0.008177153	0.99268528	0.050653393	2.146025841	3.197541667	30.49387273
Mean	110	11	F	0.008188897	0.993875536	0.050702497	2.147178904	3.199945833	30.44012167
Mean	110	12	F	0.00819995	0.995064973	0.050751694	2.148333383	3.20235	30.41166335
Mean	111	1	F	0.00821058	0.99625388	0.050800956	2.149488752	3.204754167	30.39370401
Mean	111	2	F	0.00822083	0.997442286	0.050850276	2.150644941	3.207158333	30.37712403
Mean	111	3	F	0.008230711	0.998630182	0.050899655	2.151801952	3.2095625	30.3605296
Mean	111	4	F	0.008242267	0.999820737	0.050948879	2.152954784	3.211966667	30.45247899
Mean	111	5	F	0.008255136	1.001013622	0.050997988	2.154104088	3.214370833	30.53203828
Mean	111	6	F	0.008268727	1.002208294	0.051047047	2.155250932	3.216775	30.59063555
Mean	111	7	F	0.00828233	1.003404053	0.051096135	2.156396649	3.219179167	30.62268823
Mean	111	8	F	0.008295534	1.004600391	0.0511453	2.157542109	3.221583333	30.63719441
Mean	111	9	F	0.008308447	1.005797317	0.051194531	2.158687204	3.2239875	30.65383368
Mean	111	10	F	0.00832156	1.006995376	0.051243772	2.159830959	3.226391667	30.69021257
Mean	111	11	F	0.00833329	1.008191966	0.051293183	2.160977394	3.228795833	30.63591447
Mean	111	12	F	0.008344331	1.009387738	0.051342688	2.162125244	3.2312	30.60716233
Mean	112	1	F	0.008354949	1.01058298	0.051392256	2.163273982	3.233604167	30.58901534
Mean	112	2	F	0.008365188	1.011777722	0.051441884	2.164423539	3.236008333	30.57226122
Mean	112	3	F	0.008375058	1.012971955	0.05149157	2.165573918	3.2384125	30.55549194
Mean	112	4	F	0.0083866	1.014168812	0.0515411	2.166720154	3.240816667	30.64780437
Mean	112	5	F	0.008399454	1.015367968	0.051590514	2.167862898	3.243220833	30.72760486
Mean	112	6	F	0.008413029	1.016568878	0.051639877	2.169003216	3.245625	30.7862373
Mean	112	7	F	0.008426616	1.017770844	0.051689268	2.170142438	3.248029167	30.81806419
Mean	112	8	F	0.008439803	1.018973359	0.051738736	2.171281436	3.250433333	30.83217161
Mean	112	9	F	0.0084527	1.020176432	0.051788268	2.1724201	3.2528375	30.84843426
Mean	112	10	F	0.008465797	1.021380606	0.051837809	2.173557455	3.255241667	30.8846356
Mean	112	11	F	0.008477514	1.022583312	0.05188752	2.174697487	3.257645833	30.8297998
Mean	112	12	F	0.008488541	1.023785202	0.051937325	2.175838933	3.26005	30.80075879
Mean	113	1	F	0.008499146	1.024986562	0.051987193	2.176981265	3.262454167	30.7824273
Mean	113	2	F	0.008509373	1.026187423	0.052037121	2.178124416	3.264858333	30.76550197
Mean	113	3	F	0.008519231	1.027387774	0.052087107	2.179268387	3.2672625	30.74856075
Mean	113	4	F	0.008530759	1.028590719	0.052136937	2.180408252	3.269666667	30.841222
Mean	113	5	F	0.008543596	1.029795929	0.052186649	2.181544659	3.272070833	30.92125155
Mean	113	6	F	0.008557154	1.031002864	0.052236308	2.182678674	3.274475	30.97991064
Mean	113	7	F	0.008570723	1.032210823	0.052285995	2.183811624	3.276879167	31.01150772
